option_name_normalized,concept,concept_id,name_needs_review,raw_option_value,normalized_option_value
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,9,9
PART,PART_NUMBER,PRT,yes,Complete Barrel .177 (4.5mm),COMPLETE_BARREL_177_4_5MM
PART,PART_NUMBER,PRT,yes,Complete Barrel .22 (5.5mm),COMPLETE_BARREL_22_5_5MM
PART,PART_NUMBER,PRT,yes,Complete Barrel .25 (6.35mm),COMPLETE_BARREL_25_6_35MM
PART,PART_NUMBER,PRT,yes,Grip,GRIP
PART,PART_NUMBER,PRT,yes,Mechanism V3,MECHANISM_V3
PART,PART_NUMBER,PRT,yes,Mechanism V3+,MECHANISM_V3
PART,PART_NUMBER,PRT,yes,Mechanism V3R,MECHANISM_V3R
PART,PART_NUMBER,PRT,yes,Reservoir,RESERVOIR
PART,PART_NUMBER,PRT,yes,Reservoir Regulated,RESERVOIR_REGULATED
PART,PART_NUMBER,PRT,yes,Shroud,SHROUD
PART,PART_NUMBER,PRT,yes,Trigger,TRIGGER
PART_N,PART_NUMBER,PRT,yes,1,1
PART_N,PART_NUMBER,PRT,yes,10,10
PART_N,PART_NUMBER,PRT,yes,100,100
PART_N,PART_NUMBER,PRT,yes,101 (x12),101_X12
PART_N,PART_NUMBER,PRT,yes,102,102
PART_N,PART_NUMBER,PRT,yes,103,103
PART_N,PART_NUMBER,PRT,yes,104 (x3),104_X3
PART_N,PART_NUMBER,PRT,yes,105 (x2),105_X2
PART_N,PART_NUMBER,PRT,yes,106,106
PART_N,PART_NUMBER,PRT,yes,107,107
PART_N,PART_NUMBER,PRT,yes,108,108
PART_N,PART_NUMBER,PRT,yes,109,109
PART_N,PART_NUMBER,PRT,yes,11,11
PART_N,PART_NUMBER,PRT,yes,11 (x2),11_X2
PART_N,PART_NUMBER,PRT,yes,110,110
PART_N,PART_NUMBER,PRT,yes,111,111
PART_N,PART_NUMBER,PRT,yes,112,112
PART_N,PART_NUMBER,PRT,yes,113 (x3),113_X3
PART_N,PART_NUMBER,PRT,yes,114,114
PART_N,PART_NUMBER,PRT,yes,115,115
PART_N,PART_NUMBER,PRT,yes,116,116
PART_N,PART_NUMBER,PRT,yes,117,117
PART_N,PART_NUMBER,PRT,yes,118,118
PART_N,PART_NUMBER,PRT,yes,119,119
PART_N,PART_NUMBER,PRT,yes,12,12
PART_N,PART_NUMBER,PRT,yes,12 (x2),12_X2
PART_N,PART_NUMBER,PRT,yes,120,120
PART_N,PART_NUMBER,PRT,yes,121,121
PART_N,PART_NUMBER,PRT,yes,122,122
PART_N,PART_NUMBER,PRT,yes,123,123
PART_N,PART_NUMBER,PRT,yes,124 (2022-up to date series),124_2022_UP_TO_DATE_SERIES
PART_N,PART_NUMBER,PRT,yes,125,125
PART_N,PART_NUMBER,PRT,yes,126,126
PART_N,PART_NUMBER,PRT,yes,127,127
PART_N,PART_NUMBER,PRT,yes,128,128
PART_N,PART_NUMBER,PRT,yes,129,129
PART_N,PART_NUMBER,PRT,yes,13,13
PART_N,PART_NUMBER,PRT,yes,13 (x2),13_X2
PART_N,PART_NUMBER,PRT,yes,130,130
PART_N,PART_NUMBER,PRT,yes,131,131
PART_N,PART_NUMBER,PRT,yes,132,132
PART_N,PART_NUMBER,PRT,yes,133 (x2),133_X2
PART_N,PART_NUMBER,PRT,yes,134,134
PART_N,PART_NUMBER,PRT,yes,135,135
PART_N,PART_NUMBER,PRT,yes,136,136
PART_N,PART_NUMBER,PRT,yes,137,137
PART_N,PART_NUMBER,PRT,yes,137 + 138,137_138
PART_N,PART_NUMBER,PRT,yes,138,138
PART_N,PART_NUMBER,PRT,yes,139,139
PART_N,PART_NUMBER,PRT,yes,14,14
PART_N,PART_NUMBER,PRT,yes,14 (x2),14_X2
PART_N,PART_NUMBER,PRT,yes,140,140
PART_N,PART_NUMBER,PRT,yes,141,141
PART_N,PART_NUMBER,PRT,yes,15,15
PART_N,PART_NUMBER,PRT,yes,16,16
PART_N,PART_NUMBER,PRT,yes,17,17
PART_N,PART_NUMBER,PRT,yes,18,18
PART_N,PART_NUMBER,PRT,yes,19,19
PART_N,PART_NUMBER,PRT,yes,19 (x2),19_X2
PART_N,PART_NUMBER,PRT,yes,2,2
PART_N,PART_NUMBER,PRT,yes,20,20
PART_N,PART_NUMBER,PRT,yes,21,21
PART_N,PART_NUMBER,PRT,yes,22,22
PART_N,PART_NUMBER,PRT,yes,23,23
PART_N,PART_NUMBER,PRT,yes,24,24
PART_N,PART_NUMBER,PRT,yes,25,25
PART_N,PART_NUMBER,PRT,yes,26,26
PART_N,PART_NUMBER,PRT,yes,27,27
PART_N,PART_NUMBER,PRT,yes,27 (x2),27_X2
PART_N,PART_NUMBER,PRT,yes,28,28
PART_N,PART_NUMBER,PRT,yes,29,29
PART_N,PART_NUMBER,PRT,yes,3,3
PART_N,PART_NUMBER,PRT,yes,3.A,3_A
PART_N,PART_NUMBER,PRT,yes,3.B,3_B
PART_N,PART_NUMBER,PRT,yes,3.C,3_C
PART_N,PART_NUMBER,PRT,yes,30,30
PART_N,PART_NUMBER,PRT,yes,30 (x2),30_X2
PART_N,PART_NUMBER,PRT,yes,31,31
PART_N,PART_NUMBER,PRT,yes,31 (x2),31_X2
PART_N,PART_NUMBER,PRT,yes,31 (x4),31_X4
PART_N,PART_NUMBER,PRT,yes,32,32
PART_N,PART_NUMBER,PRT,yes,32 (x2),32_X2
PART_N,PART_NUMBER,PRT,yes,33,33
PART_N,PART_NUMBER,PRT,yes,33 (x2),33_X2
PART_N,PART_NUMBER,PRT,yes,34,34
PART_N,PART_NUMBER,PRT,yes,34 (x2),34_X2
PART_N,PART_NUMBER,PRT,yes,35,35
PART_N,PART_NUMBER,PRT,yes,36,36
PART_N,PART_NUMBER,PRT,yes,37 (x2),37_X2
PART_N,PART_NUMBER,PRT,yes,37 (x3),37_X3
PART_N,PART_NUMBER,PRT,yes,37.A,37_A
PART_N,PART_NUMBER,PRT,yes,37.B,37_B
PART_N,PART_NUMBER,PRT,yes,38,38
PART_N,PART_NUMBER,PRT,yes,38 (x2),38_X2
PART_N,PART_NUMBER,PRT,yes,39,39
PART_N,PART_NUMBER,PRT,yes,39 (x2),39_X2
PART_N,PART_NUMBER,PRT,yes,4,4
PART_N,PART_NUMBER,PRT,yes,40,40
PART_N,PART_NUMBER,PRT,yes,40 (x2),40_X2
PART_N,PART_NUMBER,PRT,yes,41,41
PART_N,PART_NUMBER,PRT,yes,42,42
PART_N,PART_NUMBER,PRT,yes,42 + 43 + 44,42_43_44
PART_N,PART_NUMBER,PRT,yes,43,43
PART_N,PART_NUMBER,PRT,yes,44,44
PART_N,PART_NUMBER,PRT,yes,44 (x3),44_X3
PART_N,PART_NUMBER,PRT,yes,45,45
PART_N,PART_NUMBER,PRT,yes,46,46
PART_N,PART_NUMBER,PRT,yes,47,47
PART_N,PART_NUMBER,PRT,yes,47 + 48 + 49,47_48_49
PART_N,PART_NUMBER,PRT,yes,48,48
PART_N,PART_NUMBER,PRT,yes,48-49-50,48_49_50
PART_N,PART_NUMBER,PRT,yes,49,49
PART_N,PART_NUMBER,PRT,yes,5,5
PART_N,PART_NUMBER,PRT,yes,5 (x4),5_X4
PART_N,PART_NUMBER,PRT,yes,5 - Discontinued,5_DISCONTINUED
PART_N,PART_NUMBER,PRT,yes,50,50
PART_N,PART_NUMBER,PRT,yes,50 (x2),50_X2
PART_N,PART_NUMBER,PRT,yes,51,51
PART_N,PART_NUMBER,PRT,yes,51 (x2),51_X2
PART_N,PART_NUMBER,PRT,yes,52,52
PART_N,PART_NUMBER,PRT,yes,53,53
PART_N,PART_NUMBER,PRT,yes,53 (x2),53_X2
PART_N,PART_NUMBER,PRT,yes,54,54
PART_N,PART_NUMBER,PRT,yes,55,55
PART_N,PART_NUMBER,PRT,yes,56,56
PART_N,PART_NUMBER,PRT,yes,56 (x2),56_X2
PART_N,PART_NUMBER,PRT,yes,57,57
PART_N,PART_NUMBER,PRT,yes,57 (x2),57_X2
PART_N,PART_NUMBER,PRT,yes,58,58
PART_N,PART_NUMBER,PRT,yes,58 (x2),58_X2
PART_N,PART_NUMBER,PRT,yes,59,59
PART_N,PART_NUMBER,PRT,yes,59 (x3),59_X3
PART_N,PART_NUMBER,PRT,yes,6,6
PART_N,PART_NUMBER,PRT,yes,6 (x2),6_X2
PART_N,PART_NUMBER,PRT,yes,60,60
PART_N,PART_NUMBER,PRT,yes,60.A,60_A
PART_N,PART_NUMBER,PRT,yes,60.B,60_B
PART_N,PART_NUMBER,PRT,yes,61,61
PART_N,PART_NUMBER,PRT,yes,62,62
PART_N,PART_NUMBER,PRT,yes,62 (x2),62_X2
PART_N,PART_NUMBER,PRT,yes,63,63
PART_N,PART_NUMBER,PRT,yes,63 (x2),63_X2
PART_N,PART_NUMBER,PRT,yes,64,64
PART_N,PART_NUMBER,PRT,yes,65,65
PART_N,PART_NUMBER,PRT,yes,65 .177,65_177
PART_N,PART_NUMBER,PRT,yes,65 .22,65_22
PART_N,PART_NUMBER,PRT,yes,65 .25,65_25
PART_N,PART_NUMBER,PRT,yes,66,66
PART_N,PART_NUMBER,PRT,yes,66 (x2),66_X2
PART_N,PART_NUMBER,PRT,yes,66-67-68.A,66_67_68_A
PART_N,PART_NUMBER,PRT,yes,66-67-68.B,66_67_68_B
PART_N,PART_NUMBER,PRT,yes,67,67
PART_N,PART_NUMBER,PRT,yes,68,68
PART_N,PART_NUMBER,PRT,yes,68-69-70 .177,68_69_70_177
PART_N,PART_NUMBER,PRT,yes,68-69-70 .22,68_69_70_22
PART_N,PART_NUMBER,PRT,yes,68-69-70 .25,68_69_70_25
PART_N,PART_NUMBER,PRT,yes,69,69
PART_N,PART_NUMBER,PRT,yes,69 (x4),69_X4
PART_N,PART_NUMBER,PRT,yes,7,7
PART_N,PART_NUMBER,PRT,yes,70,70
PART_N,PART_NUMBER,PRT,yes,71,71
PART_N,PART_NUMBER,PRT,yes,71 (x2),71_X2
PART_N,PART_NUMBER,PRT,yes,72,72
PART_N,PART_NUMBER,PRT,yes,73,73
PART_N,PART_NUMBER,PRT,yes,74,74
PART_N,PART_NUMBER,PRT,yes,74.A,74_A
PART_N,PART_NUMBER,PRT,yes,74.B,74_B
PART_N,PART_NUMBER,PRT,yes,75,75
PART_N,PART_NUMBER,PRT,yes,76,76
PART_N,PART_NUMBER,PRT,yes,76 (x2),76_X2
PART_N,PART_NUMBER,PRT,yes,76.A,76_A
PART_N,PART_NUMBER,PRT,yes,76.B,76_B
PART_N,PART_NUMBER,PRT,yes,77,77
PART_N,PART_NUMBER,PRT,yes,78,78
PART_N,PART_NUMBER,PRT,yes,78 (x2),78_X2
PART_N,PART_NUMBER,PRT,yes,79,79
PART_N,PART_NUMBER,PRT,yes,8,8
PART_N,PART_NUMBER,PRT,yes,80,80
PART_N,PART_NUMBER,PRT,yes,80 (x2),80_X2
PART_N,PART_NUMBER,PRT,yes,81,81
PART_N,PART_NUMBER,PRT,yes,82,82
PART_N,PART_NUMBER,PRT,yes,83,83
PART_N,PART_NUMBER,PRT,yes,84,84
PART_N,PART_NUMBER,PRT,yes,84 (x2),84_X2
PART_N,PART_NUMBER,PRT,yes,85,85
PART_N,PART_NUMBER,PRT,yes,86,86
PART_N,PART_NUMBER,PRT,yes,87,87
PART_N,PART_NUMBER,PRT,yes,87 (x28),87_X28
PART_N,PART_NUMBER,PRT,yes,88,88
PART_N,PART_NUMBER,PRT,yes,89,89
PART_N,PART_NUMBER,PRT,yes,9,9
PART_N,PART_NUMBER,PRT,yes,9 (x2),9_X2
PART_N,PART_NUMBER,PRT,yes,90,90
PART_N,PART_NUMBER,PRT,yes,91,91
PART_N,PART_NUMBER,PRT,yes,92,92
PART_N,PART_NUMBER,PRT,yes,92+93+94,92_93_94
PART_N,PART_NUMBER,PRT,yes,93,93
PART_N,PART_NUMBER,PRT,yes,93 (x2),93_X2
PART_N,PART_NUMBER,PRT,yes,94,94
PART_N,PART_NUMBER,PRT,yes,95,95
PART_N,PART_NUMBER,PRT,yes,96,96
PART_N,PART_NUMBER,PRT,yes,97,97
PART_N,PART_NUMBER,PRT,yes,98,98
PART_N,PART_NUMBER,PRT,yes,98 (x2),98_X2
PART_N,PART_NUMBER,PRT,yes,99,99
PART_N,PART_NUMBER,PRT,yes,COMPLETE A,COMPLETE_A
PART_N,PART_NUMBER,PRT,yes,COMPLETE B,COMPLETE_B
REFERENCE,PART_NUMBER,PRT,yes,1,1
REFERENCE,PART_NUMBER,PRT,yes,1 (x4),1_X4
REFERENCE,PART_NUMBER,PRT,yes,1 .22 (5.5mm),1_22_5_5MM
REFERENCE,PART_NUMBER,PRT,yes,1 .25 (6.35mm),1_25_6_35MM
REFERENCE,PART_NUMBER,PRT,yes,1.1,1_1
REFERENCE,PART_NUMBER,PRT,yes,1.2,1_2
REFERENCE,PART_NUMBER,PRT,yes,1.3,1_3
REFERENCE,PART_NUMBER,PRT,yes,1.4,1_4
REFERENCE,PART_NUMBER,PRT,yes,1.5,1_5
REFERENCE,PART_NUMBER,PRT,yes,1.6,1_6
REFERENCE,PART_NUMBER,PRT,yes,1.A,1_A
REFERENCE,PART_NUMBER,PRT,yes,1.B,1_B
REFERENCE,PART_NUMBER,PRT,yes,1.C,1_C
REFERENCE,PART_NUMBER,PRT,yes,1.D,1_D
REFERENCE,PART_NUMBER,PRT,yes,1.E,1_E
REFERENCE,PART_NUMBER,PRT,yes,1.F,1_F
REFERENCE,PART_NUMBER,PRT,yes,1.G,1_G
REFERENCE,PART_NUMBER,PRT,yes,1.H,1_H
REFERENCE,PART_NUMBER,PRT,yes,1.I,1_I
REFERENCE,PART_NUMBER,PRT,yes,1.J,1_J
REFERENCE,PART_NUMBER,PRT,yes,1.K,1_K
REFERENCE,PART_NUMBER,PRT,yes,1.L,1_L
REFERENCE,PART_NUMBER,PRT,yes,1.M,1_M
REFERENCE,PART_NUMBER,PRT,yes,1.N,1_N
REFERENCE,PART_NUMBER,PRT,yes,1.O,1_O
REFERENCE,PART_NUMBER,PRT,yes,1.P,1_P
REFERENCE,PART_NUMBER,PRT,yes,10,10
REFERENCE,PART_NUMBER,PRT,yes,10 (x2),10_X2
REFERENCE,PART_NUMBER,PRT,yes,10.1,10_1
REFERENCE,PART_NUMBER,PRT,yes,10.2,10_2
REFERENCE,PART_NUMBER,PRT,yes,10.3,10_3
REFERENCE,PART_NUMBER,PRT,yes,10.4,10_4
REFERENCE,PART_NUMBER,PRT,yes,10.5,10_5
REFERENCE,PART_NUMBER,PRT,yes,10.6,10_6
REFERENCE,PART_NUMBER,PRT,yes,10.A,10_A
REFERENCE,PART_NUMBER,PRT,yes,10.B,10_B
REFERENCE,PART_NUMBER,PRT,yes,11,11
REFERENCE,PART_NUMBER,PRT,yes,11 (x2),11_X2
REFERENCE,PART_NUMBER,PRT,yes,11.A,11_A
REFERENCE,PART_NUMBER,PRT,yes,11.B,11_B
REFERENCE,PART_NUMBER,PRT,yes,11.C,11_C
REFERENCE,PART_NUMBER,PRT,yes,12,12
REFERENCE,PART_NUMBER,PRT,yes,12 (x2),12_X2
REFERENCE,PART_NUMBER,PRT,yes,12.1,12_1
REFERENCE,PART_NUMBER,PRT,yes,12.2,12_2
REFERENCE,PART_NUMBER,PRT,yes,12.3,12_3
REFERENCE,PART_NUMBER,PRT,yes,12.4,12_4
REFERENCE,PART_NUMBER,PRT,yes,12.5,12_5
REFERENCE,PART_NUMBER,PRT,yes,12.6,12_6
REFERENCE,PART_NUMBER,PRT,yes,12.A,12_A
REFERENCE,PART_NUMBER,PRT,yes,12.B,12_B
REFERENCE,PART_NUMBER,PRT,yes,12.C,12_C
REFERENCE,PART_NUMBER,PRT,yes,12a,12A
REFERENCE,PART_NUMBER,PRT,yes,12b,12B
REFERENCE,PART_NUMBER,PRT,yes,13,13
REFERENCE,PART_NUMBER,PRT,yes,13 (x2),13_X2
REFERENCE,PART_NUMBER,PRT,yes,13 (x3),13_X3
REFERENCE,PART_NUMBER,PRT,yes,13 (x8),13_X8
REFERENCE,PART_NUMBER,PRT,yes,13.1,13_1
REFERENCE,PART_NUMBER,PRT,yes,13.2,13_2
REFERENCE,PART_NUMBER,PRT,yes,13.3,13_3
REFERENCE,PART_NUMBER,PRT,yes,13.4,13_4
REFERENCE,PART_NUMBER,PRT,yes,13.5,13_5
REFERENCE,PART_NUMBER,PRT,yes,13.6,13_6
REFERENCE,PART_NUMBER,PRT,yes,14,14
REFERENCE,PART_NUMBER,PRT,yes,14 (x2),14_X2
REFERENCE,PART_NUMBER,PRT,yes,14 (x4),14_X4
REFERENCE,PART_NUMBER,PRT,yes,14.A,14_A
REFERENCE,PART_NUMBER,PRT,yes,14.B,14_B
REFERENCE,PART_NUMBER,PRT,yes,14.C,14_C
REFERENCE,PART_NUMBER,PRT,yes,15,15
REFERENCE,PART_NUMBER,PRT,yes,15 (x2),15_X2
REFERENCE,PART_NUMBER,PRT,yes,15 (x4),15_X4
REFERENCE,PART_NUMBER,PRT,yes,15.1,15_1
REFERENCE,PART_NUMBER,PRT,yes,15.2,15_2
REFERENCE,PART_NUMBER,PRT,yes,15.3,15_3
REFERENCE,PART_NUMBER,PRT,yes,15.4,15_4
REFERENCE,PART_NUMBER,PRT,yes,15.5,15_5
REFERENCE,PART_NUMBER,PRT,yes,15.A,15_A
REFERENCE,PART_NUMBER,PRT,yes,15.B,15_B
REFERENCE,PART_NUMBER,PRT,yes,15.C,15_C
REFERENCE,PART_NUMBER,PRT,yes,16,16
REFERENCE,PART_NUMBER,PRT,yes,16 & 17,16_AND_17
REFERENCE,PART_NUMBER,PRT,yes,16 (x2),16_X2
REFERENCE,PART_NUMBER,PRT,yes,16 (x3),16_X3
REFERENCE,PART_NUMBER,PRT,yes,17,17
REFERENCE,PART_NUMBER,PRT,yes,17 (x1),17_X1
REFERENCE,PART_NUMBER,PRT,yes,18,18
REFERENCE,PART_NUMBER,PRT,yes,18 (x2),18_X2
REFERENCE,PART_NUMBER,PRT,yes,18 (x8),18_X8
REFERENCE,PART_NUMBER,PRT,yes,18.A,18_A
REFERENCE,PART_NUMBER,PRT,yes,18.B,18_B
REFERENCE,PART_NUMBER,PRT,yes,18.C,18_C
REFERENCE,PART_NUMBER,PRT,yes,19,19
REFERENCE,PART_NUMBER,PRT,yes,19 (x2),19_X2
REFERENCE,PART_NUMBER,PRT,yes,19 (x4),19_X4
REFERENCE,PART_NUMBER,PRT,yes,2,2
REFERENCE,PART_NUMBER,PRT,yes,2 (130 BAR),2_130_BAR
REFERENCE,PART_NUMBER,PRT,yes,2 (160 BAR),2_160_BAR
REFERENCE,PART_NUMBER,PRT,yes,2 (180 BAR),2_180_BAR
REFERENCE,PART_NUMBER,PRT,yes,2 (70 BAR),2_70_BAR
REFERENCE,PART_NUMBER,PRT,yes,2 (x2),2_X2
REFERENCE,PART_NUMBER,PRT,yes,2.1,2_1
REFERENCE,PART_NUMBER,PRT,yes,2.2,2_2
REFERENCE,PART_NUMBER,PRT,yes,2.3,2_3
REFERENCE,PART_NUMBER,PRT,yes,2.4,2_4
REFERENCE,PART_NUMBER,PRT,yes,2.5,2_5
REFERENCE,PART_NUMBER,PRT,yes,2.A,2_A
REFERENCE,PART_NUMBER,PRT,yes,2.B,2_B
REFERENCE,PART_NUMBER,PRT,yes,2.C,2_C
REFERENCE,PART_NUMBER,PRT,yes,2.D,2_D
REFERENCE,PART_NUMBER,PRT,yes,2.E,2_E
REFERENCE,PART_NUMBER,PRT,yes,2.F,2_F
REFERENCE,PART_NUMBER,PRT,yes,2.G,2_G
REFERENCE,PART_NUMBER,PRT,yes,2.H,2_H
REFERENCE,PART_NUMBER,PRT,yes,2.I,2_I
REFERENCE,PART_NUMBER,PRT,yes,2.J,2_J
REFERENCE,PART_NUMBER,PRT,yes,20,20
REFERENCE,PART_NUMBER,PRT,yes,20 (x2),20_X2
REFERENCE,PART_NUMBER,PRT,yes,20 (x3),20_X3
REFERENCE,PART_NUMBER,PRT,yes,20.1 (x3),20_1_X3
REFERENCE,PART_NUMBER,PRT,yes,20.2 (x3),20_2_X3
REFERENCE,PART_NUMBER,PRT,yes,20.3 (x3),20_3_X3
REFERENCE,PART_NUMBER,PRT,yes,20.4 (x3),20_4_X3
REFERENCE,PART_NUMBER,PRT,yes,20.5 (x3),20_5_X3
REFERENCE,PART_NUMBER,PRT,yes,20.6 (x3),20_6_X3
REFERENCE,PART_NUMBER,PRT,yes,21,21
REFERENCE,PART_NUMBER,PRT,yes,21.1 (x2),21_1_X2
REFERENCE,PART_NUMBER,PRT,yes,21.2 (x2),21_2_X2
REFERENCE,PART_NUMBER,PRT,yes,22,22
REFERENCE,PART_NUMBER,PRT,yes,22 (x2),22_X2
REFERENCE,PART_NUMBER,PRT,yes,22.1,22_1
REFERENCE,PART_NUMBER,PRT,yes,22.2,22_2
REFERENCE,PART_NUMBER,PRT,yes,22.3,22_3
REFERENCE,PART_NUMBER,PRT,yes,22.4,22_4
REFERENCE,PART_NUMBER,PRT,yes,22.5,22_5
REFERENCE,PART_NUMBER,PRT,yes,22.6,22_6
REFERENCE,PART_NUMBER,PRT,yes,23,23
REFERENCE,PART_NUMBER,PRT,yes,23 (x2),23_X2
REFERENCE,PART_NUMBER,PRT,yes,24,24
REFERENCE,PART_NUMBER,PRT,yes,24 (x2),24_X2
REFERENCE,PART_NUMBER,PRT,yes,25,25
REFERENCE,PART_NUMBER,PRT,yes,26,26
REFERENCE,PART_NUMBER,PRT,yes,27,27
REFERENCE,PART_NUMBER,PRT,yes,27 (x2),27_X2
REFERENCE,PART_NUMBER,PRT,yes,28,28
REFERENCE,PART_NUMBER,PRT,yes,28 (x2),28_X2
REFERENCE,PART_NUMBER,PRT,yes,28.1 (x2),28_1_X2
REFERENCE,PART_NUMBER,PRT,yes,28.2 (x2),28_2_X2
REFERENCE,PART_NUMBER,PRT,yes,28.3 (x2),28_3_X2
REFERENCE,PART_NUMBER,PRT,yes,28.4 (x2),28_4_X2
REFERENCE,PART_NUMBER,PRT,yes,29,29
REFERENCE,PART_NUMBER,PRT,yes,29 (x2),29_X2
REFERENCE,PART_NUMBER,PRT,yes,29 (x5),29_X5
REFERENCE,PART_NUMBER,PRT,yes,3,3
REFERENCE,PART_NUMBER,PRT,yes,3 (x2),3_X2
REFERENCE,PART_NUMBER,PRT,yes,3 .22 (5.5mm),3_22_5_5MM
REFERENCE,PART_NUMBER,PRT,yes,3 .25 (6.35mm),3_25_6_35MM
REFERENCE,PART_NUMBER,PRT,yes,3.1,3_1
REFERENCE,PART_NUMBER,PRT,yes,3.2,3_2
REFERENCE,PART_NUMBER,PRT,yes,3.3,3_3
REFERENCE,PART_NUMBER,PRT,yes,3.A,3_A
REFERENCE,PART_NUMBER,PRT,yes,3.B,3_B
REFERENCE,PART_NUMBER,PRT,yes,3.C,3_C
REFERENCE,PART_NUMBER,PRT,yes,30,30
REFERENCE,PART_NUMBER,PRT,yes,30 (x2),30_X2
REFERENCE,PART_NUMBER,PRT,yes,30.1,30_1
REFERENCE,PART_NUMBER,PRT,yes,30.2,30_2
REFERENCE,PART_NUMBER,PRT,yes,30.3,30_3
REFERENCE,PART_NUMBER,PRT,yes,30.4,30_4
REFERENCE,PART_NUMBER,PRT,yes,31,31
REFERENCE,PART_NUMBER,PRT,yes,32,32
REFERENCE,PART_NUMBER,PRT,yes,32 (x2),32_X2
REFERENCE,PART_NUMBER,PRT,yes,32.A,32_A
REFERENCE,PART_NUMBER,PRT,yes,32.B,32_B
REFERENCE,PART_NUMBER,PRT,yes,32.C,32_C
REFERENCE,PART_NUMBER,PRT,yes,32.D,32_D
REFERENCE,PART_NUMBER,PRT,yes,33,33
REFERENCE,PART_NUMBER,PRT,yes,33-34-35-55,33_34_35_55
REFERENCE,PART_NUMBER,PRT,yes,33-34-35-75,33_34_35_75
REFERENCE,PART_NUMBER,PRT,yes,34,34
REFERENCE,PART_NUMBER,PRT,yes,35,35
REFERENCE,PART_NUMBER,PRT,yes,36,36
REFERENCE,PART_NUMBER,PRT,yes,36 (x2),36_X2
REFERENCE,PART_NUMBER,PRT,yes,37,37
REFERENCE,PART_NUMBER,PRT,yes,38,38
REFERENCE,PART_NUMBER,PRT,yes,38 (x13),38_X13
REFERENCE,PART_NUMBER,PRT,yes,39,39
REFERENCE,PART_NUMBER,PRT,yes,39 (x5),39_X5
REFERENCE,PART_NUMBER,PRT,yes,4,4
REFERENCE,PART_NUMBER,PRT,yes,4 & 5,4_AND_5
REFERENCE,PART_NUMBER,PRT,yes,4 (x2),4_X2
REFERENCE,PART_NUMBER,PRT,yes,4.1,4_1
REFERENCE,PART_NUMBER,PRT,yes,4.2,4_2
REFERENCE,PART_NUMBER,PRT,yes,4.3,4_3
REFERENCE,PART_NUMBER,PRT,yes,4.4,4_4
REFERENCE,PART_NUMBER,PRT,yes,4.5,4_5
REFERENCE,PART_NUMBER,PRT,yes,4.6,4_6
REFERENCE,PART_NUMBER,PRT,yes,4.A,4_A
REFERENCE,PART_NUMBER,PRT,yes,4.B,4_B
REFERENCE,PART_NUMBER,PRT,yes,4.C,4_C
REFERENCE,PART_NUMBER,PRT,yes,4.D,4_D
REFERENCE,PART_NUMBER,PRT,yes,4.E,4_E
REFERENCE,PART_NUMBER,PRT,yes,40,40
REFERENCE,PART_NUMBER,PRT,yes,40 (x2),40_X2
REFERENCE,PART_NUMBER,PRT,yes,40.1,40_1
REFERENCE,PART_NUMBER,PRT,yes,40.2,40_2
REFERENCE,PART_NUMBER,PRT,yes,40.3,40_3
REFERENCE,PART_NUMBER,PRT,yes,41,41
REFERENCE,PART_NUMBER,PRT,yes,42,42
REFERENCE,PART_NUMBER,PRT,yes,43,43
REFERENCE,PART_NUMBER,PRT,yes,44,44
REFERENCE,PART_NUMBER,PRT,yes,44 (x3),44_X3
REFERENCE,PART_NUMBER,PRT,yes,45,45
REFERENCE,PART_NUMBER,PRT,yes,45 (x2),45_X2
REFERENCE,PART_NUMBER,PRT,yes,46,46
REFERENCE,PART_NUMBER,PRT,yes,46 (x2),46_X2
REFERENCE,PART_NUMBER,PRT,yes,47,47
REFERENCE,PART_NUMBER,PRT,yes,47 (x2),47_X2
REFERENCE,PART_NUMBER,PRT,yes,47 (x3),47_X3
REFERENCE,PART_NUMBER,PRT,yes,48,48
REFERENCE,PART_NUMBER,PRT,yes,48 (x2),48_X2
REFERENCE,PART_NUMBER,PRT,yes,48.1,48_1
REFERENCE,PART_NUMBER,PRT,yes,48.2,48_2
REFERENCE,PART_NUMBER,PRT,yes,48.3,48_3
REFERENCE,PART_NUMBER,PRT,yes,48.4,48_4
REFERENCE,PART_NUMBER,PRT,yes,49,49
REFERENCE,PART_NUMBER,PRT,yes,49 (x5),49_X5
REFERENCE,PART_NUMBER,PRT,yes,5,5
REFERENCE,PART_NUMBER,PRT,yes,5 Carbon Fiber,5_CARBON_FIBER
REFERENCE,PART_NUMBER,PRT,yes,5 Synthetic,5_SYNTHETIC
REFERENCE,PART_NUMBER,PRT,yes,5 Wooden,5_WOODEN
REFERENCE,PART_NUMBER,PRT,yes,5.1,5_1
REFERENCE,PART_NUMBER,PRT,yes,5.2,5_2
REFERENCE,PART_NUMBER,PRT,yes,5.3,5_3
REFERENCE,PART_NUMBER,PRT,yes,5.4,5_4
REFERENCE,PART_NUMBER,PRT,yes,5.5,5_5
REFERENCE,PART_NUMBER,PRT,yes,5.6,5_6
REFERENCE,PART_NUMBER,PRT,yes,5.A,5_A
REFERENCE,PART_NUMBER,PRT,yes,5.A (x2),5_A_X2
REFERENCE,PART_NUMBER,PRT,yes,5.B,5_B
REFERENCE,PART_NUMBER,PRT,yes,5.B (x2),5_B_X2
REFERENCE,PART_NUMBER,PRT,yes,5.C,5_C
